Fold,Seed,Tier,Classifier,BP_Noise_mmHg,Missing_Rate_Target,Actual_Missing_Rate,Temp_Bias_Low,Temp_Bias_High,Accuracy,Macro F1,High Risk Recall,Brier Score
4,88,Tier 1 (Mild),Random Forest,5.0,0.05,0.0714,-0.5,-0.1,0.7832512315270936,0.7905328798185941,0.9074074074074074,0.30863976752855093
4,88,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0714,-0.5,-0.1,0.7241379310344828,0.7185279965763328,0.8703703703703703,0.40995014743971037
4,88,Tier 1 (Mild),XGBoost,5.0,0.05,0.0714,-0.5,-0.1,0.7684729064039408,0.7793966835007063,0.8888888888888888,0.3504104416367435
4,99,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0484,-0.5,-0.1,0.6157635467980296,0.6114811114811115,0.6666666666666666,0.46921415097934643
4,99,Tier 1 (Mild),Random Forest,5.0,0.05,0.0484,-0.5,-0.1,0.8029556650246306,0.8088653130906652,0.8888888888888888,0.32817410388659535
4,99,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0484,-0.5,-0.1,0.729064039408867,0.7293410801871385,0.8518518518518519,0.40989286614041753
4,99,Tier 1 (Mild),XGBoost,5.0,0.05,0.0484,-0.5,-0.1,0.7783251231527094,0.7850573967256173,0.8518518518518519,0.3614121927742528
4,111,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0608,-0.5,-0.1,0.625615763546798,0.6216263604678512,0.6666666666666666,0.469001923032087
4,111,Tier 1 (Mild),Random Forest,5.0,0.05,0.0608,-0.5,-0.1,0.8029556650246306,0.809464699809789,0.8888888888888888,0.3034445610963055
4,111,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0608,-0.5,-0.1,0.7192118226600985,0.7179147598278295,0.8333333333333334,0.4013465778320508
4,111,Tier 1 (Mild),XGBoost,5.0,0.05,0.0608,-0.5,-0.1,0.7783251231527094,0.7871726999831843,0.8703703703703703,0.3351684457376987
4,11,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1626,-1.0,-0.3,0.6354679802955665,0.6270872360982304,0.6481481481481481,0.4783117864318957
4,11,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1626,-1.0,-0.3,0.7487684729064039,0.7510322268548171,0.8518518518518519,0.37850377355904125
4,11,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1626,-1.0,-0.3,0.6896551724137931,0.6892938005390836,0.7777777777777778,0.4383617302154535
4,11,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1626,-1.0,-0.3,0.7339901477832512,0.7343429821184592,0.7777777777777778,0.40484649938034195
4,22,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1806,-1.0,-0.3,0.5714285714285714,0.5660727261325617,0.6296296296296297,0.5079042755299757
4,22,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1806,-1.0,-0.3,0.7142857142857143,0.7166916289723307,0.8148148148148148,0.38156623735612394
4,22,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1806,-1.0,-0.3,0.6847290640394089,0.674294532627866,0.7777777777777778,0.451454440066246
4,22,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1806,-1.0,-0.3,0.7093596059113301,0.7101814912966025,0.7222222222222222,0.4335033854418006
4,33,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1708,-1.0,-0.3,0.6108374384236454,0.6092109721864728,0.7037037037037037,0.4890825023833609
4,33,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1708,-1.0,-0.3,0.7044334975369458,0.7109367521452895,0.8333333333333334,0.41748843997803786
4,33,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1708,-1.0,-0.3,0.6896551724137931,0.6919527546326395,0.8148148148148148,0.4501119845541807
4,33,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1708,-1.0,-0.3,0.6748768472906403,0.6789476250227734,0.7777777777777778,0.48572164421689107
4,44,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1765,-1.0,-0.3,0.5862068965517241,0.5827171261579945,0.6481481481481481,0.5027797473277348
4,44,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1765,-1.0,-0.3,0.7389162561576355,0.7431138958197758,0.8888888888888888,0.374494842411613
4,44,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1765,-1.0,-0.3,0.6847290640394089,0.680816409629969,0.8333333333333334,0.43303792417422665
4,44,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1765,-1.0,-0.3,0.6945812807881774,0.7010285520219295,0.8148148148148148,0.45570954867100527
4,55,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1634,-1.0,-0.3,0.5960591133004927,0.5919966235159633,0.6481481481481481,0.5162768056422686
4,55,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1634,-1.0,-0.3,0.6847290640394089,0.683620027310579,0.7777777777777778,0.41637863079532994
4,55,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1634,-1.0,-0.3,0.645320197044335,0.6435139573070607,0.8148148148148148,0.48471143537678907
4,55,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1634,-1.0,-0.3,0.6748768472906403,0.6761059804051057,0.7592592592592593,0.4925189865745255
4,66,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1806,-1.0,-0.3,0.5862068965517241,0.5713393360452184,0.6111111111111112,0.5088407191497374
4,66,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1806,-1.0,-0.3,0.7093596059113301,0.7110521657765752,0.8148148148148148,0.39794597115939395
4,66,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1806,-1.0,-0.3,0.6403940886699507,0.625009410878976,0.7592592592592593,0.46597423932330173
4,66,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1806,-1.0,-0.3,0.6551724137931034,0.6534206119827507,0.7037037037037037,0.5168890861007369
4,77,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1642,-1.0,-0.3,0.6206896551724138,0.6151539068666141,0.6851851851851852,0.4991356103876943
4,77,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1642,-1.0,-0.3,0.6995073891625616,0.7025455642657784,0.8888888888888888,0.4130501556622067
4,77,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1642,-1.0,-0.3,0.6748768472906403,0.6631531003969028,0.8148148148148148,0.4601522020683185
4,77,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1642,-1.0,-0.3,0.7241379310344828,0.7314917256437724,0.8703703703703703,0.43843921690819987
4,88,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.179,-1.0,-0.3,0.6157635467980296,0.6093169323780521,0.7037037037037037,0.4975394189912921
4,88,Tier 2 (Moderate),Random Forest,10.0,0.15,0.179,-1.0,-0.3,0.6945812807881774,0.6987414948138042,0.8518518518518519,0.41411163763656716
4,88,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.179,-1.0,-0.3,0.6995073891625616,0.6857778375853908,0.8333333333333334,0.4525938207129734
4,88,Tier 2 (Moderate),XGBoost,10.0,0.15,0.179,-1.0,-0.3,0.6945812807881774,0.6964666181433202,0.8888888888888888,0.46412832380833563
4,99,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.156,-1.0,-0.3,0.6059113300492611,0.6078856804978467,0.6296296296296297,0.48513106389157074
4,99,Tier 2 (Moderate),Random Forest,10.0,0.15,0.156,-1.0,-0.3,0.7241379310344828,0.7241476265571326,0.8518518518518519,0.4095168216770137
4,99,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.156,-1.0,-0.3,0.6847290640394089,0.6769892216623147,0.8333333333333334,0.43648420445896013
4,99,Tier 2 (Moderate),XGBoost,10.0,0.15,0.156,-1.0,-0.3,0.729064039408867,0.7297028536639204,0.8333333333333334,0.4381944140011579
4,111,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1765,-1.0,-0.3,0.6354679802955665,0.6356117241673696,0.6111111111111112,0.5017026446729312
4,111,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1765,-1.0,-0.3,0.7241379310344828,0.7235320179029349,0.7962962962962963,0.3810775169754058
4,111,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1765,-1.0,-0.3,0.6847290640394089,0.6763126047013515,0.7407407407407407,0.4398773535106849
4,111,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1765,-1.0,-0.3,0.7142857142857143,0.7177438876785281,0.7777777777777778,0.4292163145336653
4,11,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3136,-1.5,-0.5,0.5763546798029556,0.5729698291530353,0.5925925925925926,0.5187359176711143
4,11,Tier 3 (Severe),Random Forest,15.0,0.3,0.3136,-1.5,-0.5,0.5862068965517241,0.5848540225101018,0.8148148148148148,0.5155674897855832
4,11,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3136,-1.5,-0.5,0.6009852216748769,0.592192111491424,0.7037037037037037,0.4917761730794436
4,11,Tier 3 (Severe),XGBoost,15.0,0.3,0.3136,-1.5,-0.5,0.5812807881773399,0.5809361576062806,0.7777777777777778,0.6249414593579723
4,22,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.344,-1.5,-0.5,0.5566502463054187,0.5577724324936635,0.5740740740740741,0.5313346536576155
4,22,Tier 3 (Severe),Random Forest,15.0,0.3,0.344,-1.5,-0.5,0.5911330049261084,0.5871057852965748,0.7222222222222222,0.5295519053296275
4,22,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.344,-1.5,-0.5,0.6157635467980296,0.6047481967564924,0.7222222222222222,0.5047968472770834
4,22,Tier 3 (Severe),XGBoost,15.0,0.3,0.344,-1.5,-0.5,0.5960591133004927,0.5968944099378882,0.6111111111111112,0.6012085150043601
4,33,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3333,-1.5,-0.5,0.5566502463054187,0.5667258282623394,0.6111111111111112,0.5361374541248274
4,33,Tier 3 (Severe),Random Forest,15.0,0.3,0.3333,-1.5,-0.5,0.5862068965517241,0.5882531544544062,0.7592592592592593,0.5466956468513182
4,33,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3333,-1.5,-0.5,0.6157635467980296,0.6061876529267833,0.7222222222222222,0.5058089029526405
4,33,Tier 3 (Severe),XGBoost,15.0,0.3,0.3333,-1.5,-0.5,0.5665024630541872,0.5736841224134467,0.6851851851851852,0.6808240241250749
4,44,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3268,-1.5,-0.5,0.6009852216748769,0.5963344139153789,0.6481481481481481,0.5075130365098335
4,44,Tier 3 (Severe),Random Forest,15.0,0.3,0.3268,-1.5,-0.5,0.6059113300492611,0.6058174226113158,0.8518518518518519,0.5401855728763675
4,44,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3268,-1.5,-0.5,0.6600985221674877,0.6493376505968524,0.8333333333333334,0.4573258556174265
4,44,Tier 3 (Severe),XGBoost,15.0,0.3,0.3268,-1.5,-0.5,0.645320197044335,0.6483646569148167,0.7777777777777778,0.5571049716286115
4,55,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3399,-1.5,-0.5,0.5369458128078818,0.5392156862745098,0.5740740740740741,0.5775330261420167
4,55,Tier 3 (Severe),Random Forest,15.0,0.3,0.3399,-1.5,-0.5,0.5665024630541872,0.5642819534659931,0.7962962962962963,0.5484031415288328
4,55,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3399,-1.5,-0.5,0.5862068965517241,0.5769380088611986,0.7222222222222222,0.5602042829042162
4,55,Tier 3 (Severe),XGBoost,15.0,0.3,0.3399,-1.5,-0.5,0.5665024630541872,0.5676553672316383,0.7407407407407407,0.7074702286837572
4,66,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3473,-1.5,-0.5,0.5369458128078818,0.5356293706293705,0.5740740740740741,0.5488336880213174
4,66,Tier 3 (Severe),Random Forest,15.0,0.3,0.3473,-1.5,-0.5,0.6059113300492611,0.6028080758309878,0.7777777777777778,0.552770077952728
4,66,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3473,-1.5,-0.5,0.5714285714285714,0.5457780844456127,0.6851851851851852,0.5330082340811328
4,66,Tier 3 (Severe),XGBoost,15.0,0.3,0.3473,-1.5,-0.5,0.5615763546798029,0.5627200580562179,0.7037037037037037,0.7314026851005363
4,77,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3514,-1.5,-0.5,0.541871921182266,0.5459699031127602,0.5925925925925926,0.5653018034661432
4,77,Tier 3 (Severe),Random Forest,15.0,0.3,0.3514,-1.5,-0.5,0.6206896551724138,0.6205468509984639,0.8333333333333334,0.5085354100163578
4,77,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3514,-1.5,-0.5,0.6108374384236454,0.5972370600689185,0.7777777777777778,0.5270199897606882
4,77,Tier 3 (Severe),XGBoost,15.0,0.3,0.3514,-1.5,-0.5,0.5911330049261084,0.5992098646793161,0.7037037037037037,0.6426166106646268
4,88,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3317,-1.5,-0.5,0.5615763546798029,0.5582448590817152,0.5555555555555556,0.5272862515826082
4,88,Tier 3 (Severe),Random Forest,15.0,0.3,0.3317,-1.5,-0.5,0.6108374384236454,0.6094494820852437,0.8703703703703703,0.5063590861582948
4,88,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3317,-1.5,-0.5,0.5960591133004927,0.5799079991355623,0.7592592592592593,0.5124750641004302
4,88,Tier 3 (Severe),XGBoost,15.0,0.3,0.3317,-1.5,-0.5,0.6502463054187192,0.6524317212841803,0.8518518518518519,0.55852562719561
4,99,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3259,-1.5,-0.5,0.5960591133004927,0.5967970210676944,0.5740740740740741,0.5109978230333366
4,99,Tier 3 (Severe),Random Forest,15.0,0.3,0.3259,-1.5,-0.5,0.625615763546798,0.6225411365564036,0.8518518518518519,0.5204665162722489
4,99,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3259,-1.5,-0.5,0.6650246305418719,0.654249222156679,0.7592592592592593,0.4863214919906053
4,99,Tier 3 (Severe),XGBoost,15.0,0.3,0.3259,-1.5,-0.5,0.6206896551724138,0.6255254139312111,0.7592592592592593,0.5919000717235058
4,111,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3325,-1.5,-0.5,0.5566502463054187,0.543153168586806,0.5185185185185185,0.5343678367087319
4,111,Tier 3 (Severe),Random Forest,15.0,0.3,0.3325,-1.5,-0.5,0.5960591133004927,0.5859575824692104,0.7777777777777778,0.5141396551431298
4,111,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3325,-1.5,-0.5,0.6108374384236454,0.5889461761274501,0.7592592592592593,0.5212838193202042
4,111,Tier 3 (Severe),XGBoost,15.0,0.3,0.3325,-1.5,-0.5,0.6108374384236454,0.6066181714448723,0.6851851851851852,0.6057020194909253
5,N/A,Pristine Baseline,Logistic Regression,0.0,0.0,0.0,0.0,0.0,0.599009900990099,0.5729486189267718,0.7222222222222222,0.47700622833927164
5,N/A,Pristine Baseline,Random Forest,0.0,0.0,0.0,0.0,0.0,0.8762376237623762,0.8805901999746334,0.9444444444444444,0.17707899276117994
5,N/A,Pristine Baseline,Support Vector Machine,0.0,0.0,0.0,0.0,0.0,0.693069306930693,0.6753134380795592,0.8703703703703703,0.40821943070433764
5,N/A,Pristine Baseline,XGBoost,0.0,0.0,0.0,0.0,0.0,0.8861386138613861,0.8919202684704347,0.9444444444444444,0.1669579045041837
5,11,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0462,-0.5,-0.1,0.6039603960396039,0.5754111308566754,0.7222222222222222,0.488117922106087
5,11,Tier 1 (Mild),Random Forest,5.0,0.05,0.0462,-0.5,-0.1,0.8217821782178217,0.8243558986593041,0.9259259259259259,0.23670716906844813
5,11,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0462,-0.5,-0.1,0.6782178217821783,0.6523614403118801,0.8148148148148148,0.42682539852782525
5,11,Tier 1 (Mild),XGBoost,5.0,0.05,0.0462,-0.5,-0.1,0.8366336633663366,0.8435581260373285,0.9444444444444444,0.2464189884021665
5,22,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.066,-0.5,-0.1,0.5742574257425742,0.5476051401869159,0.6481481481481481,0.505384698828244
5,22,Tier 1 (Mild),Random Forest,5.0,0.05,0.066,-0.5,-0.1,0.8217821782178217,0.8235121896384089,0.9074074074074074,0.2677024488614831
5,22,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.066,-0.5,-0.1,0.6732673267326733,0.652023889900692,0.8148148148148148,0.44403466898069627
5,22,Tier 1 (Mild),XGBoost,5.0,0.05,0.066,-0.5,-0.1,0.7821782178217822,0.7902036964323848,0.8888888888888888,0.328835959022554
5,33,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0619,-0.5,-0.1,0.5891089108910891,0.5629089944783222,0.6481481481481481,0.4865403507864769
5,33,Tier 1 (Mild),Random Forest,5.0,0.05,0.0619,-0.5,-0.1,0.801980198019802,0.803107882746157,0.9074074074074074,0.253351202903316
5,33,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0619,-0.5,-0.1,0.6732673267326733,0.6454885880782032,0.8148148148148148,0.42668526542252927
5,33,Tier 1 (Mild),XGBoost,5.0,0.05,0.0619,-0.5,-0.1,0.8118811881188119,0.8158756575232547,0.9074074074074074,0.27093967879549097
5,44,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.047,-0.5,-0.1,0.5841584158415841,0.555006105006105,0.6481481481481481,0.4882182481396767
5,44,Tier 1 (Mild),Random Forest,5.0,0.05,0.047,-0.5,-0.1,0.8217821782178217,0.8233267228204855,0.9444444444444444,0.2599022375868504
5,44,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.047,-0.5,-0.1,0.6782178217821783,0.6581400978517623,0.8333333333333334,0.4306205695910864
5,44,Tier 1 (Mild),XGBoost,5.0,0.05,0.047,-0.5,-0.1,0.7920792079207921,0.7959002931755252,0.9444444444444444,0.2980388073053422
5,55,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0569,-0.5,-0.1,0.5841584158415841,0.5477025898078529,0.7037037037037037,0.48796435029156987
5,55,Tier 1 (Mild),Random Forest,5.0,0.05,0.0569,-0.5,-0.1,0.8267326732673267,0.8297303217044135,0.9074074074074074,0.25519859649632354
5,55,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0569,-0.5,-0.1,0.6633663366336634,0.6343618729462763,0.7962962962962963,0.4335232534666744
5,55,Tier 1 (Mild),XGBoost,5.0,0.05,0.0569,-0.5,-0.1,0.7772277227722773,0.7833426947410813,0.8703703703703703,0.30599259074456087
5,66,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0619,-0.5,-0.1,0.6039603960396039,0.5757422030788865,0.7037037037037037,0.4861877161403294
5,66,Tier 1 (Mild),Random Forest,5.0,0.05,0.0619,-0.5,-0.1,0.8267326732673267,0.8289617935881418,0.8703703703703703,0.24992389609660792
5,66,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0619,-0.5,-0.1,0.6683168316831684,0.6415451472718494,0.8333333333333334,0.4238144544742773
5,66,Tier 1 (Mild),XGBoost,5.0,0.05,0.0619,-0.5,-0.1,0.806930693069307,0.8123624566790125,0.8888888888888888,0.2926918574709303
5,77,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0512,-0.5,-0.1,0.6336633663366337,0.613744416418899,0.6851851851851852,0.49145494752596564
5,77,Tier 1 (Mild),Random Forest,5.0,0.05,0.0512,-0.5,-0.1,0.8366336633663366,0.8401185960396487,0.9259259259259259,0.2377440763461915
5,77,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0512,-0.5,-0.1,0.6881188118811881,0.6706953207773929,0.8333333333333334,0.418067489454798
5,77,Tier 1 (Mild),XGBoost,5.0,0.05,0.0512,-0.5,-0.1,0.806930693069307,0.8120399545303268,0.9259259259259259,0.30267249779355315
5,88,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0718,-0.5,-0.1,0.5891089108910891,0.5581169472143275,0.6851851851851852,0.49121998584503823
5,88,Tier 1 (Mild),Random Forest,5.0,0.05,0.0718,-0.5,-0.1,0.7970297029702971,0.8019499696845235,0.9444444444444444,0.28435604583718016
5,88,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0718,-0.5,-0.1,0.6881188118811881,0.6587373497532832,0.8333333333333334,0.43148833559835514
5,88,Tier 1 (Mild),XGBoost,5.0,0.05,0.0718,-0.5,-0.1,0.7673267326732673,0.7772781152616975,0.9074074074074074,0.3166803027016174
5,99,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0487,-0.5,-0.1,0.599009900990099,0.5708578010460618,0.6851851851851852,0.49406456381108804
5,99,Tier 1 (Mild),Random Forest,5.0,0.05,0.0487,-0.5,-0.1,0.8267326732673267,0.8308857321177746,0.9074074074074074,0.2663985574868593
5,99,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0487,-0.5,-0.1,0.6683168316831684,0.6433951608622213,0.8148148148148148,0.42748487251566997
5,99,Tier 1 (Mild),XGBoost,5.0,0.05,0.0487,-0.5,-0.1,0.8267326732673267,0.8312143116254621,0.9074074074074074,0.2645986843926504
5,111,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0602,-0.5,-0.1,0.5544554455445545,0.5211940610425719,0.6666666666666666,0.5087551014693837
5,111,Tier 1 (Mild),Random Forest,5.0,0.05,0.0602,-0.5,-0.1,0.8168316831683168,0.8198505523066926,0.9444444444444444,0.2688770608543444
5,111,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0602,-0.5,-0.1,0.6782178217821783,0.6541950113378685,0.8518518518518519,0.44390991983152955
5,111,Tier 1 (Mild),XGBoost,5.0,0.05,0.0602,-0.5,-0.1,0.7970297029702971,0.802710843373494,0.9444444444444444,0.2892253740097131
5,11,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1592,-1.0,-0.3,0.5792079207920792,0.5593955560521207,0.6666666666666666,0.529475581285049
5,11,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1592,-1.0,-0.3,0.7227722772277227,0.720516129032258,0.8888888888888888,0.3803604062866447
5,11,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1592,-1.0,-0.3,0.6386138613861386,0.605241619331713,0.7777777777777778,0.4687307497648609
5,11,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1592,-1.0,-0.3,0.7524752475247525,0.7555081483768262,0.8518518518518519,0.39707834870582953
5,22,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1782,-1.0,-0.3,0.5346534653465347,0.5059815595607654,0.5555555555555556,0.5465162048312052
5,22,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1782,-1.0,-0.3,0.6831683168316832,0.6826688746777537,0.8333333333333334,0.4241487179232912
5,22,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1782,-1.0,-0.3,0.6435643564356436,0.6111413243464622,0.7962962962962963,0.4864903863954598
5,22,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1782,-1.0,-0.3,0.6732673267326733,0.6833466704635942,0.8148148148148148,0.4785999440684261
5,33,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1733,-1.0,-0.3,0.6089108910891089,0.5910775934305347,0.5925925925925926,0.5329010602765529
5,33,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1733,-1.0,-0.3,0.6782178217821783,0.6785758911024224,0.8333333333333334,0.4114500464371991
5,33,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1733,-1.0,-0.3,0.6485148514851485,0.6219416267549297,0.7962962962962963,0.48024421015633045
5,33,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1733,-1.0,-0.3,0.693069306930693,0.6929623983739838,0.7777777777777778,0.43608769957349724
5,44,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1774,-1.0,-0.3,0.6138613861386139,0.5999863864720061,0.6111111111111112,0.5032444048328698
5,44,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1774,-1.0,-0.3,0.698019801980198,0.6939236467955698,0.8703703703703703,0.3968210476739875
5,44,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1774,-1.0,-0.3,0.6237623762376238,0.5768388493173792,0.7962962962962963,0.45278221686767606
5,44,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1774,-1.0,-0.3,0.7079207920792079,0.7133123402701717,0.8703703703703703,0.4142746858355272
5,55,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1667,-1.0,-0.3,0.5742574257425742,0.521820200453225,0.5925925925925926,0.515157529789053
5,55,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1667,-1.0,-0.3,0.7425742574257426,0.742690509157575,0.8333333333333334,0.34962213179592777
5,55,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1667,-1.0,-0.3,0.6237623762376238,0.5796738828250595,0.7777777777777778,0.4605215320980762
5,55,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1667,-1.0,-0.3,0.7425742574257426,0.7458000612441995,0.8518518518518519,0.40162759492434086
5,66,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1774,-1.0,-0.3,0.5792079207920792,0.5625827013158577,0.6481481481481481,0.5272918453208111
5,66,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1774,-1.0,-0.3,0.6782178217821783,0.6730734767025089,0.8148148148148148,0.416610704464594
5,66,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1774,-1.0,-0.3,0.6188118811881188,0.5876188429379919,0.7407407407407407,0.46153688271561594
5,66,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1774,-1.0,-0.3,0.7079207920792079,0.7096547063353608,0.8148148148148148,0.45365902523250684
5,77,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1658,-1.0,-0.3,0.6237623762376238,0.5997635422606814,0.6111111111111112,0.5007475405985082
5,77,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1658,-1.0,-0.3,0.7524752475247525,0.7542432672149654,0.8888888888888888,0.35434188395695787
5,77,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1658,-1.0,-0.3,0.6683168316831684,0.6392344497607656,0.7777777777777778,0.44349976572337874
5,77,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1658,-1.0,-0.3,0.7524752475247525,0.756094822946472,0.8148148148148148,0.38543581596902465
5,88,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1807,-1.0,-0.3,0.5643564356435643,0.5333201241661714,0.6111111111111112,0.5434652102204072
5,88,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1807,-1.0,-0.3,0.7227722772277227,0.7224643323603588,0.8703703703703703,0.38124389424017924
5,88,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1807,-1.0,-0.3,0.6386138613861386,0.6124334340030054,0.7777777777777778,0.47989070136872775
5,88,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1807,-1.0,-0.3,0.7029702970297029,0.7154338577819302,0.8333333333333334,0.42159677870436224
5,99,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1576,-1.0,-0.3,0.5841584158415841,0.5510204081632654,0.5925925925925926,0.5208784252724973
5,99,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1576,-1.0,-0.3,0.7079207920792079,0.7086039483260097,0.8888888888888888,0.40557071779236736
5,99,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1576,-1.0,-0.3,0.6336633663366337,0.5924091579263994,0.7777777777777778,0.4678752891446581
5,99,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1576,-1.0,-0.3,0.7079207920792079,0.7132588808195616,0.8148148148148148,0.4432051889480725
